abastardamos,adj,-1
abastardando,adj,-1
abastardar,adj,-1
abastardara,adj,-1
abastardaram,adj,-1
abastardaras,adj,-1
abastardardes,adj,-1
abastardarei,adj,-1
abastardareis,adj,-1
abastardarem,adj,-1
abastardaremos,adj,-1
abastardares,adj,-1
abastardaria,adj,-1
abastardariam,adj,-1
abastardarias,adj,-1
abastardarmos,adj,-1
abastardará,adj,-1
abastardarás,adj,-1
abastardarão,adj,-1
abastardaríamos,adj,-1
abastardaríeis,adj,-1
abastardas,adj,-1
abastardasse,adj,-1
abastardassem,adj,-1
abastardasses,adj,-1
abastardaste,adj,-1
abastardastes,adj,-1
abastardava,adj,-1
abastardavam,adj,-1
abastardavas,adj,-1
abastarde,adj,-1
abastardei,adj,-1
abastardeis,adj,-1
abastardem,adj,-1
abastardemos,adj,-1
abastardes,adj,-1
abastardo,adj,-1
abastardou,adj,-1
abastardáramos,adj,-1
abastardáreis,adj,-1
abastardásseis,adj,-1
abastardássemos,adj,-1
abastardávamos,adj,-1
abastardáveis,adj,-1
abata,adj,-1
abatais,adj,-1
abatam,adj,-1
abatamos,adj,-1
abatas,adj,-1
abate,adj,-1
abatei,adj,-1
abateis,adj,-1
abatem,adj,-1
abatemos,adj,-1
abatendo,adj,-1
abater,adj,-1
abatera,adj,-1
abateram,adj,-1
abateras,adj,-1
abaterdes,adj,-1
abaterei,adj,-1
abatereis,adj,-1
abaterem,adj,-1
abateremos,adj,-1
abateres,adj,-1
abateria,adj,-1
abateriam,adj,-1
abaterias,adj,-1
abatermos,adj,-1
abaterá,adj,-1
abaterás,adj,-1
abaterão,adj,-1
abateríamos,adj,-1
abateríeis,adj,-1
abates,adj,-1
abatesse,adj,-1
abatessem,adj,-1
abatesses,adj,-1
abateste,adj,-1
abatestes,adj,-1
abateu,adj,-1
abati,adj,-1
abatia,adj,-1
abatiam,adj,-1
abatias,adj,-1
abatid*,adj,-1
abatida,adj,-1
abatidas,adj,-1
abatido,adj,-1
abatidos,adj,-1
abatidíssim*,adj,-1
abatimento,adj,-1
abato,adj,-1
abatêramos,adj,-1
abatêreis,adj,-1
abatêsseis,adj,-1
abatêssemos,adj,-1
abatíamos,adj,-1
abatíeis,adj,-1
abenç*,adj,1
aberraç*,adj,-1
aberta,adj,1
aberta*,adj,1
abertas,adj,1
aberto,adj,1
aberto*,adj,1
abertos,adj,1
abertura,adj,-1
abisma,adj,1
abismad*,adj,1
abismada,adj,1
abismadas,adj,1
abismado,adj,1
abismados,adj,1
abismai,adj,1
abismais,adj,1
abismam,adj,1
abismamos,adj,1
abismando,adj,1
abismar,adj,1
abismara,adj,1
abismaram,adj,1
abismaras,adj,1
abismardes,adj,1
abismarei,adj,1
abismareis,adj,1
abismarem,adj,1
abismaremos,adj,1
abismares,adj,1
abismaria,adj,1
abismariam,adj,1
abismarias,adj,1
abismarmos,adj,1
abismará,adj,1
abismarás,adj,1
abismarão,adj,1
abismaríamos,adj,1
abismaríeis,adj,1
abismas,adj,1
abismasse,adj,1
abismassem,adj,1
abismasses,adj,1
abismaste,adj,1
abismastes,adj,1
abismava,adj,1
abismavam,adj,1
abismavas,adj,1
abisme,adj,1
abismei,adj,1
abismeis,adj,1
abismem,adj,1
abismemos,adj,1
abismes,adj,1
abismo,adj,1
abismou,adj,1
abismáramos,adj,1
abismáreis,adj,1
abismásseis,adj,1
abismássemos,adj,1
abismávamos,adj,1
abismáveis,adj,1
abjet*,adj,-1
abominavelmente,adj,-1
abomináve*,adj,-1
abono*,adj,1
aborre*,adj,-1
aborrec*,adj,-1
aborrece,adj,-1
aborrecei,adj,-1
aborreceis,adj,-1
aborrecem,adj,-1
aborrecemos,adj,-1
aborrecendo,adj,-1
aborrecendo-se,adj,-1
aborrecer,adj,-1
aborrecera,adj,-1
aborreceram,adj,-1
aborreceras,adj,-1
aborrecerdes,adj,-1
aborrecerei,adj,-1
aborrecereis,adj,-1
aborrecerem,adj,-1
aborreceremos,adj,-1
aborreceres,adj,-1
aborreceria,adj,-1
aborreceriam,adj,-1
aborrecerias,adj,-1
aborrecermos,adj,-1
aborrecerá,adj,-1
aborrecerás,adj,-1
aborrecerão,adj,-1
aborreceríamos,adj,-1
aborreceríeis,adj,-1
aborreces,adj,-1
aborrecesse,adj,-1
aborrecessem,adj,-1
aborrecesses,adj,-1
aborreceste,adj,-1
aborrecestes,adj,-1
aborreceu,adj,-1
aborreci,adj,-1
aborreci*,adj,-1
aborrecia,adj,-1
aborreciam,adj,-1
aborrecias,adj,-1
aborrecid*,adj,-1
aborrecida,adj,-1
aborrecidas,adj,-1
aborrecido,adj,-1
aborrecido*,adj,-1
aborrecido-se,adj,-1
aborrecidos,adj,-1
aborrecidíssim*,adj,-1
aborrecimento*,adj,-1
aborrecêramos,adj,-1
aborrecêreis,adj,-1
aborrecêsseis,adj,-1
aborrecêssemos,adj,-1
aborrecíamos,adj,-1
aborrecíeis,adj,-1
aborreç*,adj,-1
aborreça,adj,-1
aborreçais,adj,-1
aborreçam,adj,-1
aborreçamos,adj,-1
aborreças,adj,-1
aborreço,adj,-1
aborto*,adj,-1
abra,adj,1
abrace,adj,1
abracei,adj,1
abraceis,adj,1
abracem,adj,1
abracemos,adj,1
abraces,adj,1
abrais,adj,1
abram,adj,1
abramos,adj,1
abrand*,adj,1
abras,adj,1
abraça,adj,1
abraçada,adj,1
abraçada*,adj,1
abraçadas,adj,1
abraçado,adj,1
abraçado*,adj,1
abraçados,adj,1
abraçai,adj,1
abraçais,adj,1
abraçam,adj,1
abraçamos,adj,1
abraçando,adj,1
abraçar,adj,1
abraçara,adj,1
abraçaram,adj,1
abraçaras,adj,1
abraçardes,adj,1
abraçarei,adj,1
abraçareis,adj,1
abraçarem,adj,1
abraçaremos,adj,1
abraçares,adj,1
abraçaria,adj,1
abraçariam,adj,1
abraçarias,adj,1
abraçarmos,adj,1
abraçará,adj,1
abraçarás,adj,1
abraçarão,adj,1
abraçaríamos,adj,1
abraçaríeis,adj,1
abraças,adj,1
abraçasse,adj,1
abraçassem,adj,1
abraçasses,adj,1
abraçaste,adj,1
abraçastes,adj,1
abraçava,adj,1
abraçavam,adj,1
abraçavas,adj,1
abraço,adj,1
abraços,adj,1
abraçou,adj,1
abraçáramos,adj,1
abraçáreis,adj,1
abraçásseis,adj,1
abraçássemos,adj,1
abraçávamos,adj,1
abraçáveis,adj,1
abre,adj,1
abrem,adj,1
abres,adj,1
abri,adj,1
abria,adj,1
abriam,adj,1
abrias,adj,1
abriga,adj,1
abrigada,adj,1
abrigadas,adj,1
abrigado,adj,1
abrigados,adj,1
abrigai,adj,1
abrigais,adj,1
abrigam,adj,1
abrigamos,adj,1
abrigando,adj,1
abrigar,adj,1
abrigara,adj,1
abrigaram,adj,1
abrigaras,adj,1
abrigardes,adj,1
abrigarei,adj,1
abrigareis,adj,1
abrigarem,adj,1
abrigaremos,adj,1
abrigares,adj,1
abrigaria,adj,1
abrigariam,adj,1
abrigarias,adj,1
abrigarmos,adj,1
abrigará,adj,1
abrigarás,adj,1
abrigarão,adj,1
abrigaríamos,adj,1
abrigaríeis,adj,1
abrigas,adj,1
abrigasse,adj,1
abrigassem,adj,1
abrigasses,adj,1
abrigaste,adj,1
abrigastes,adj,1
abrigava,adj,1
abrigavam,adj,1
abrigavas,adj,1
abrigo,adj,1
abrigou,adj,1
abrigue,adj,1
abriguei,adj,1
abrigueis,adj,1
abriguem,adj,1
abriguemos,adj,1
abrigues,adj,1
abrigáramos,adj,1
abrigáreis,adj,1
abrigásseis,adj,1
abrigássemos,adj,1
abrigávamos,adj,1
abrigáveis,adj,1
abrimos,adj,1
abrindo,adj,1
abrir,adj,1
abrira,adj,1
abriram,adj,1
abriras,adj,1
abrirdes,adj,1
abrirei,adj,1
abrireis,adj,1
abrirem,adj,1
abriremos,adj,1
abrires,adj,1
abriria,adj,1
abririam,adj,1
abririas,adj,1
abrirmos,adj,1
abrirá,adj,1
abrirás,adj,1
abrirão,adj,1
abriríamos,adj,1
abriríeis,adj,1
abris,adj,1
abrisse,adj,1
abrissem,adj,1
abrisses,adj,1
abriste,adj,1
abristes,adj,1
abriu,adj,1
abro,adj,1
abríamos,adj,1
abríeis,adj,1
abríramos,adj,1
abríreis,adj,1
abrísseis,adj,1
abríssemos,adj,1
absolta,adj,1
absoltas,adj,1
absolto,adj,1
absoltos,adj,1
absolva,adj,1
absolvais,adj,1
absolvam,adj,1
absolvamos,adj,1
absolvas,adj,1
absolve,adj,1
absolvei,adj,1
absolveis,adj,1
absolvem,adj,1
absolvemos,adj,1
absolvendo,adj,1
absolver,adj,1
absolvera,adj,1
absolveram,adj,1
absolveras,adj,1
absolverdes,adj,1
absolverei,adj,1
absolvereis,adj,1
absolverem,adj,1
absolveremos,adj,1
absolveres,adj,1
absolveria,adj,1
absolveriam,adj,1
absolverias,adj,1
absolvermos,adj,1
absolverá,adj,1
absolverás,adj,1
absolverão,adj,1
absolveríamos,adj,1
absolveríeis,adj,1
absolves,adj,1
absolvesse,adj,1
absolvessem,adj,1
absolvesses,adj,1
absolveste,adj,1
absolvestes,adj,1
absolveu,adj,1
absolvi,adj,1
absolvia,adj,1
absolviam,adj,1
absolvias,adj,1
absolvid*,adj,1
absolvida,adj,1
absolvidas,adj,1
absolvido,adj,1
absolvidos,adj,1
absolvição,adj,1
absolvo,adj,1
absolvêramos,adj,1
absolvêreis,adj,1
absolvêsseis,adj,1
absolvêssemos,adj,1
absolvíamos,adj,1
absolvíeis,adj,1
absurda,adj,-1
absurdas,adj,-1
absurdo,adj,-1
absurdo*,adj,-1
abund*,adj,1
abundant*,adj,1
abundante*,adj,1
abundantíssim*,adj,1
abundância,adj,1
abus*,adj,-1
abusa,adj,-1
abusad*,adj,-1
abusada,adj,-1
abusadas,adj,-1
abusado,adj,-1
abusados,adj,-1
abusai,adj,-1
abusais,adj,-1
abusam,adj,-1
abusamos,adj,-1
abusando,adj,-1
abusar,adj,-1
abusara,adj,-1
abusaram,adj,-1
abusaras,adj,-1
abusardes,adj,-1
abusarei,adj,-1
abusareis,adj,-1
abusarem,adj,-1
abusaremos,adj,-1
abusares,adj,-1
abusaria,adj,-1
abusariam,adj,-1
abusarias,adj,-1
abusarmos,adj,-1
abusará,adj,-1
abusarás,adj,-1
abusarão,adj,-1
abusaríamos,adj,-1
abusaríeis,adj,-1
abusas,adj,-1
abusasse,adj,-1
abusassem,adj,-1
abusasses,adj,-1
abusaste,adj,-1
abusastes,adj,-1
abusava,adj,-1
abusavam,adj,-1
abusavas,adj,-1
abuse,adj,-1
abusei,adj,-1
abuseis,adj,-1
abusem,adj,-1
abusemos,adj,-1
abuses,adj,-1
abusiv*,adj,-1
abuso,adj,-1
abusos,adj,-1
abusou,adj,-1
abusáramos,adj,-1
abusáreis,adj,-1
abusásseis,adj,-1
abusássemos,adj,-1
abusávamos,adj,-1
abusáveis,adj,-1
abutre*,adj,-1
acabado-se,adj,-1
acabando-se,adj,-1
acalm*,adj,1
acalma,adj,1
acalmad*,adj,1
acalmada,adj,1
acalmadas,adj,1
acalmado,adj,1
acalmado-se,adj,1
acalmados,adj,1
acalmai,adj,1
acalmais,adj,1
acalmam,adj,1
acalmamos,adj,1
acalmando,adj,1
acalmando-se,adj,1
acalmar,adj,1
acalmara,adj,1
acalmaram,adj,1
acalmaras,adj,1
acalmardes,adj,1
acalmarei,adj,1
acalmareis,adj,1
acalmarem,adj,1
acalmaremos,adj,1
acalmares,adj,1
acalmaria,adj,1
acalmariam,adj,1
acalmarias,adj,1
acalmarmos,adj,1
acalmará,adj,1
acalmarás,adj,1
acalmarão,adj,1
acalmaríamos,adj,1
acalmaríeis,adj,1
acalmas,adj,1
acalmasse,adj,1
acalmassem,adj,1
acalmasses,adj,1
acalmaste,adj,1
acalmastes,adj,1
acalmava,adj,1
acalmavam,adj,1
acalmavas,adj,1
acalme,adj,1
acalmei,adj,1
acalmeis,adj,1
acalmem,adj,1
acalmemos,adj,1
acalmes,adj,1
acalmo,adj,1
acalmou,adj,1
acalmáramos,adj,1
acalmáreis,adj,1
acalmásseis,adj,1
acalmássemos,adj,1
acalmávamos,adj,1
acalmáveis,adj,1
acalor*,adj,1
acanha,adj,-1
acanhad*,adj,-1
acanhada,adj,-1
acanhadas,adj,-1
acanhado,adj,-1
acanhados,adj,-1
acanhadíssim*,adj,-1
acanhai,adj,-1
acanhais,adj,-1
acanham,adj,-1
acanhamento,adj,-1
acanhamos,adj,-1
acanhando,adj,-1
acanhar,adj,-1
acanhara,adj,-1
acanharam,adj,-1
acanharas,adj,-1
acanhardes,adj,-1
acanharei,adj,-1
acanhareis,adj,-1
acanharem,adj,-1
acanharemos,adj,-1
acanhares,adj,-1
acanharia,adj,-1
acanhariam,adj,-1
acanharias,adj,-1
acanharmos,adj,-1
acanhará,adj,-1
acanharás,adj,-1
acanharão,adj,-1
acanharíamos,adj,-1
acanharíeis,adj,-1
acanhas,adj,-1
acanhasse,adj,-1
acanhassem,adj,-1
acanhasses,adj,-1
acanhaste,adj,-1
acanhastes,adj,-1
acanhava,adj,-1
acanhavam,adj,-1
acanhavas,adj,-1
acanhe,adj,-1
acanhei,adj,-1
acanheis,adj,-1
acanhem,adj,-1
acanhemos,adj,-1
acanhes,adj,-1
acanho,adj,-1
acanhou,adj,-1
acanháramos,adj,-1
acanháreis,adj,-1
acanhásseis,adj,-1
acanhássemos,adj,-1
acanhávamos,adj,-1
acanháveis,adj,-1
acare*,adj,-1
acaricia,adj,1
acariciad*,adj,1
acariciada,adj,1
acariciadas,adj,1
acariciado,adj,1
acariciados,adj,1
acariciai,adj,1
acariciais,adj,1
acariciam,adj,1
acariciamos,adj,1
acariciando,adj,1
acariciar,adj,1
acariciara,adj,1
acariciaram,adj,1
acariciaras,adj,1
acariciardes,adj,1
acariciarei,adj,1
acariciareis,adj,1
acariciarem,adj,1
acariciaremos,adj,1
acariciares,adj,1
acariciaria,adj,1
acariciariam,adj,1
acariciarias,adj,1
acariciarmos,adj,1
acariciará,adj,1
acariciarás,adj,1
acariciarão,adj,1
acariciaríamos,adj,1
acariciaríeis,adj,1
acaricias,adj,1
acariciasse,adj,1
acariciassem,adj,1
acariciasses,adj,1
acariciaste,adj,1
acariciastes,adj,1
acariciava,adj,1
acariciavam,adj,1
acariciavas,adj,1
acaricie,adj,1
acariciei,adj,1
acaricieis,adj,1
acariciem,adj,1
acariciemos,adj,1
acaricies,adj,1
acaricio,adj,1
acariciou,adj,1
acariciáramos,adj,1
acariciáreis,adj,1
acariciásseis,adj,1
acariciássemos,adj,1
acariciávamos,adj,1
acariciáveis,adj,1
acaso,adj,1
acatamento,adj,1
aceita,adj,1
aceitada,adj,1
aceitadas,adj,1
aceitado,adj,1
aceitado*,adj,1
aceitados,adj,1
aceitai,adj,1
aceitais,adj,1
aceitam,adj,1
aceitamos,adj,1
aceitando,adj,1
aceitar,adj,1
aceitara,adj,1
aceitaram,adj,1
aceitaras,adj,1
aceitardes,adj,1
aceitarei,adj,1
aceitareis,adj,1
aceitarem,adj,1
aceitaremos,adj,1
aceitares,adj,1
aceitaria,adj,1
aceitariam,adj,1
aceitarias,adj,1
aceitarmos,adj,1
aceitará,adj,1
aceitarás,adj,1
aceitarão,adj,1
aceitaríamos,adj,1
aceitaríeis,adj,1
aceitas,adj,1
aceitasse,adj,1
aceitassem,adj,1
aceitasses,adj,1
aceitaste,adj,1
aceitastes,adj,1
aceitava,adj,1
aceitavam,adj,1
aceitavas,adj,1
aceitação,adj,1
aceite,adj,1
aceitei,adj,1
aceiteis,adj,1
aceitem,adj,1
aceitemos,adj,1
aceites,adj,1
aceito,adj,1
aceitou,adj,1
aceitáramos,adj,1
aceitáreis,adj,1
aceitásseis,adj,1
aceitássemos,adj,1
aceitávamos,adj,1
aceitáve*,adj,1
aceitáveis,adj,1
acepç*,adj,1
acessíve*,adj,1
acidentais,adj,1
acidental,adj,1
acidentalmente,adj,1
aclamação,adj,1
acolha,adj,1
acolhais,adj,1
acolham,adj,1
acolhamos,adj,1
acolhas,adj,1
acolhe,adj,1
acolhei,adj,1
acolheis,adj,1
acolhem,adj,1
acolhemos,adj,1
acolhendo,adj,1
acolher,adj,1
acolhera,adj,1
acolheram,adj,1
acolheras,adj,1
acolherdes,adj,1
acolherei,adj,1
acolhereis,adj,1
acolherem,adj,1
acolheremos,adj,1
acolheres,adj,1
acolheria,adj,1
acolheriam,adj,1
acolherias,adj,1
acolhermos,adj,1
acolherá,adj,1
acolherás,adj,1
acolherão,adj,1
acolheríamos,adj,1
acolheríeis,adj,1
acolhes,adj,1
acolhesse,adj,1
acolhessem,adj,1
acolhesses,adj,1
acolheste,adj,1
acolhestes,adj,1
acolheu,adj,1
acolhi,adj,1
acolhia,adj,1
acolhiam,adj,1
acolhias,adj,1
acolhid*,adj,1
acolhida,adj,1
acolhidas,adj,1
acolhido,adj,1
acolhidos,adj,1
acolhimento,adj,1
acolho,adj,1
acolhêramos,adj,1
acolhêreis,adj,1
acolhêsseis,adj,1
acolhêssemos,adj,1
acolhíamos,adj,1
acolhíeis,adj,1
acomet*,adj,-1
acontecendo,adj,1
acordo*,adj,1
acredit*,adj,1
acredita,adj,1
acreditad*,adj,1
acreditada,adj,1
acreditadas,adj,1
acreditado,adj,1
acreditados,adj,1
acreditai,adj,1
acreditais,adj,1
acreditam,adj,1
acreditamos,adj,1
acreditando,adj,1
acreditar,adj,1
acreditara,adj,1
acreditaram,adj,1
acreditaras,adj,1
acreditardes,adj,1
acreditarei,adj,1
acreditareis,adj,1
acreditarem,adj,1
acreditaremos,adj,1
acreditares,adj,1
acreditaria,adj,1
acreditariam,adj,1
acreditarias,adj,1
acreditarmos,adj,1
acreditará,adj,1
acreditarás,adj,1
acreditarão,adj,1
acreditaríamos,adj,1
acreditaríeis,adj,1
acreditas,adj,1
acreditasse,adj,1
acreditassem,adj,1
acreditasses,adj,1
acreditaste,adj,1
acreditastes,adj,1
acreditava,adj,1
acreditavam,adj,1
acreditavas,adj,1
acredite,adj,1
acreditei,adj,1
acrediteis,adj,1
acreditem,adj,1
acreditemos,adj,1
acredites,adj,1
acredito,adj,1
acreditou,adj,1
acreditáramos,adj,1
acreditáreis,adj,1
acreditásseis,adj,1
acreditássemos,adj,1
acreditávamos,adj,1
acreditáveis,adj,1
acusa,adj,-1
acusad*,adj,-1
acusada,adj,-1
acusadas,adj,-1
acusado,adj,-1
acusados,adj,-1
acusai,adj,-1
acusais,adj,-1
acusam,adj,-1
acusamos,adj,-1
acusando,adj,-1
acusar,adj,-1
acusara,adj,-1
acusaram,adj,-1
acusaras,adj,-1
acusardes,adj,-1
acusarei,adj,-1
acusareis,adj,-1
acusarem,adj,-1
acusaremos,adj,-1
acusares,adj,-1
acusaria,adj,-1
acusariam,adj,-1
acusarias,adj,-1
acusarmos,adj,-1
acusará,adj,-1
acusarás,adj,-1
acusarão,adj,-1
acusaríamos,adj,-1
acusaríeis,adj,-1
acusas,adj,-1
acusasse,adj,-1
acusassem,adj,-1
acusasses,adj,-1
acusaste,adj,-1
acusastes,adj,-1
acusava,adj,-1
acusavam,adj,-1
acusavas,adj,-1
acusaç*,adj,-1
acuse,adj,-1
acusei,adj,-1
acuseis,adj,-1
acusem,adj,-1
acusemos,adj,-1
acuses,adj,-1
acuso,adj,-1
acusou,adj,-1
acusáramos,adj,-1
acusáreis,adj,-1
acusásseis,adj,-1
acusássemos,adj,-1
acusávamos,adj,-1
acusáveis,adj,-1
adaptáve*,adj,1
adequad*,adj,1
adequada,adj,1
adequadas,adj,1
adequado*,adj,1
admir*,adj,1
admirabilíssim*,adj,1
admiravelmente,adj,1
admiração,adj,1
admiráve*,adj,1
admissíve*,adj,1
admita,adj,1
admitais,adj,1
admitam,adj,1
admitamos,adj,1
admitas,adj,1
admite,adj,1
admitem,adj,1
admites,adj,1
admiti,adj,1
admitia,adj,1
admitiam,adj,1
admitias,adj,1
admitid*,adj,1
admitida,adj,1
admitidas,adj,1
admitido,adj,1
admitidos,adj,1
admitimos,adj,1
admitindo,adj,1
admitir,adj,1
admitira,adj,1
admitiram,adj,1
admitiras,adj,1
admitirdes,adj,1
admitirei,adj,1
admitireis,adj,1
admitirem,adj,1
admitiremos,adj,1
admitires,adj,1
admitiria,adj,1
admitiriam,adj,1
admitirias,adj,1
admitirmos,adj,1
admitirá,adj,1
admitirás,adj,1
admitirão,adj,1
admitiríamos,adj,1
admitiríeis,adj,1
admitis,adj,1
admitisse,adj,1
admitissem,adj,1
admitisses,adj,1
admitiste,adj,1
admitistes,adj,1
admitiu,adj,1
admito,adj,1
admitíamos,adj,1
admitíeis,adj,1
admitíramos,adj,1
admitíreis,adj,1
admitísseis,adj,1
admitíssemos,adj,1
adoentad*,adj,-1
adora,adj,1
adorad*,adj,1
adorada,adj,1
adoradas,adj,1
adorado,adj,1
adorados,adj,1
adorai,adj,1
adorais,adj,1
adoram,adj,1
adoramos,adj,1
adorando,adj,1
adorar,adj,1
adorara,adj,1
adoraram,adj,1
adoraras,adj,1
adorardes,adj,1
adorarei,adj,1
adorareis,adj,1
adorarem,adj,1
adoraremos,adj,1
adorares,adj,1
adoraria,adj,1
adorariam,adj,1
adorarias,adj,1
adorarmos,adj,1
adorará,adj,1
adorarás,adj,1
adorarão,adj,1
adoraríamos,adj,1
adoraríeis,adj,1
adoras,adj,1
adorasse,adj,1
adorassem,adj,1
adorasses,adj,1
adoraste,adj,1
adorastes,adj,1
adorava,adj,1
adoravam,adj,1
adoravas,adj,1
adoravelmente,adj,1
adoração,adj,1
adore,adj,1
adorei,adj,1
adoreis,adj,1
adorem,adj,1
adoremos,adj,1
adores,adj,1
adoro,adj,1
adorou,adj,1
adoráramos,adj,1
adoráreis,adj,1
adorásseis,adj,1
adorássemos,adj,1
adorávamos,adj,1
adoráve*,adj,1
adoráveis,adj,1
adula,adj,1
adulad*,adj,1
adulada,adj,1
aduladas,adj,1
adulado,adj,1
adulados,adj,1
adulai,adj,1
adulais,adj,1
adulam,adj,1
adulamos,adj,1
adulando,adj,1
adular,adj,1
adulara,adj,1
adularam,adj,1
adularas,adj,1
adulardes,adj,1
adularei,adj,1
adulareis,adj,1
adularem,adj,1
adularemos,adj,1
adulares,adj,1
adularia,adj,1
adulariam,adj,1
adularias,adj,1
adularmos,adj,1
adulará,adj,1
adularás,adj,1
adularão,adj,1
adularíamos,adj,1
adularíeis,adj,1
adulas,adj,1
adulasse,adj,1
adulassem,adj,1
adulasses,adj,1
adulaste,adj,1
adulastes,adj,1
adulava,adj,1
adulavam,adj,1
adulavas,adj,1
adulação,adj,1
adule,adj,1
adulei,adj,1
aduleis,adj,1
adulem,adj,1
adulemos,adj,1
adules,adj,1
adulo,adj,1
adulou,adj,1
adulterad*,adj,-1
adulterin*,adj,-1
aduláramos,adj,1
aduláreis,adj,1
adulásseis,adj,1
adulássemos,adj,1
adulávamos,adj,1
aduláveis,adj,1
adversa,adj,-1
adversamente,adj,-1
adversas,adj,-1
adversidade,adj,-1
adversidade*,adj,-1
adverso*,adj,-1
adversári*,adj,-1
adversária,adj,-1
adversárias,adj,-1
adversário,adj,-1
adversários,adj,-1
advoga,adj,1
advogad*,adj,1
advogada,adj,1
advogadas,adj,1
advogado,adj,1
advogados,adj,1
advogai,adj,1
advogais,adj,1
advogam,adj,1
advogamos,adj,1
advogando,adj,1
advogar,adj,1
advogara,adj,1
advogaram,adj,1
advogaras,adj,1
advogardes,adj,1
advogarei,adj,1
advogareis,adj,1
advogarem,adj,1
advogaremos,adj,1
advogares,adj,1
advogaria,adj,1
advogariam,adj,1
advogarias,adj,1
advogarmos,adj,1
advogará,adj,1
advogarás,adj,1
advogarão,adj,1
advogaríamos,adj,1
advogaríeis,adj,1
advogas,adj,1
advogasse,adj,1
advogassem,adj,1
advogasses,adj,1
advogaste,adj,1
advogastes,adj,1
advogava,adj,1
advogavam,adj,1
advogavas,adj,1
advogo,adj,1
